(datetime.datetime(2020, 5, 24, 0, 15, 10), (27.740713, 111.336193))
(datetime.datetime(2020, 5, 24, 0, 15, 11), (27.740692, 111.336135))
(datetime.datetime(2020, 5, 24, 0, 15, 12), (27.74072, 111.336053))
(datetime.datetime(2020, 5, 24, 0, 15, 13), (27.740712, 111.335967))
(datetime.datetime(2020, 5, 24, 0, 15, 14), (27.740722, 111.335878))
(datetime.datetime(2020, 5, 24, 0, 15, 15), (27.740753, 111.335785))
(datetime.datetime(2020, 5, 24, 0, 15, 16), (27.740769, 111.335693))
(datetime.datetime(2020, 5, 24, 0, 15, 17), (27.740761, 111.335621))
(datetime.datetime(2020, 5, 24, 0, 15, 18), (27.740781, 111.335532))
(datetime.datetime(2020, 5, 24, 0, 15, 19), (27.740804, 111.335458))
(datetime.datetime(2020, 5, 24, 0, 15, 20), (27.740807, 111.335369))
(datetime.datetime(2020, 5, 24, 0, 15, 21), (27.740806, 111.33525))
(datetime.datetime(2020, 5, 24, 0, 15, 22), (27.740805, 111.335159))
(datetime.datetime(2020, 5, 24, 0, 15, 23), (27.740809, 111.335085))
(datetime.datetime(2020, 5, 24, 0, 15, 24), (27.74079, 111.335002))
(datetime.datetime(2020, 5, 24, 0, 15, 25), (27.740789, 111.334918))
(datetime.datetime(2020, 5, 24, 0, 15, 26), (27.740783, 111.334827))
(datetime.datetime(2020, 5, 24, 0, 15, 27), (27.740777, 111.334745))
(datetime.datetime(2020, 5, 24, 0, 15, 28), (27.740755, 111.334654))
(datetime.datetime(2020, 5, 24, 0, 15, 29), (27.740735, 111.334577))
(datetime.datetime(2020, 5, 24, 0, 15, 30), (27.74073, 111.334497))
(datetime.datetime(2020, 5, 24, 0, 15, 31), (27.740721, 111.334416))
(datetime.datetime(2020, 5, 24, 0, 15, 32), (27.740701, 111.334342))
(datetime.datetime(2020, 5, 24, 0, 15, 33), (27.740684, 111.334254))
(datetime.datetime(2020, 5, 24, 0, 15, 34), (27.740651, 111.334172))
(datetime.datetime(2020, 5, 24, 0, 15, 35), (27.740631, 111.334086))
(datetime.datetime(2020, 5, 24, 0, 15, 36), (27.740609, 111.334001))
(datetime.datetime(2020, 5, 24, 0, 15, 37), (27.740584, 111.333914))
(datetime.datetime(2020, 5, 24, 0, 15, 38), (27.740558, 111.333835))
(datetime.datetime(2020, 5, 24, 0, 15, 39), (27.740538, 111.333765))
(datetime.datetime(2020, 5, 24, 0, 15, 40), (27.740502, 111.333684))
(datetime.datetime(2020, 5, 24, 0, 15, 41), (27.740486, 111.333587))
(datetime.datetime(2020, 5, 24, 0, 15, 42), (27.740463, 111.333515))
(datetime.datetime(2020, 5, 24, 0, 15, 43), (27.740455, 111.333446))
(datetime.datetime(2020, 5, 24, 0, 15, 44), (27.740428, 111.333361))
(datetime.datetime(2020, 5, 24, 0, 15, 45), (27.740422, 111.333268))
(datetime.datetime(2020, 5, 24, 0, 15, 46), (27.740373, 111.333183))
(datetime.datetime(2020, 5, 24, 0, 15, 47), (27.740349, 111.33309))
(datetime.datetime(2020, 5, 24, 0, 15, 48), (27.740316, 111.333003))
(datetime.datetime(2020, 5, 24, 0, 15, 49), (27.740294, 111.332927))
(datetime.datetime(2020, 5, 24, 0, 15, 50), (27.740245, 111.332839))
(datetime.datetime(2020, 5, 24, 0, 15, 51), (27.740213, 111.332749))
(datetime.datetime(2020, 5, 24, 0, 15, 52), (27.740173, 111.332667))
(datetime.datetime(2020, 5, 24, 0, 15, 53), (27.740142, 111.332577))
(datetime.datetime(2020, 5, 24, 0, 15, 54), (27.740112, 111.332502))
(datetime.datetime(2020, 5, 24, 0, 15, 55), (27.740081, 111.332415))
(datetime.datetime(2020, 5, 24, 0, 15, 56), (27.740059, 111.332337))
(datetime.datetime(2020, 5, 24, 0, 15, 57), (27.740033, 111.332259))
(datetime.datetime(2020, 5, 24, 0, 15, 58), (27.74001, 111.33218))
(datetime.datetime(2020, 5, 24, 0, 15, 59), (27.739975, 111.332106))
(datetime.datetime(2020, 5, 24, 0, 16), (27.739948, 111.332012))
(datetime.datetime(2020, 5, 24, 0, 16, 1), (27.739932, 111.331918))
(datetime.datetime(2020, 5, 24, 0, 16, 2), (27.739904, 111.331836))
(datetime.datetime(2020, 5, 24, 0, 16, 3), (27.739885, 111.33175))
(datetime.datetime(2020, 5, 24, 0, 16, 4), (27.739879, 111.331665))
(datetime.datetime(2020, 5, 24, 0, 16, 5), (27.739864, 111.331575))
(datetime.datetime(2020, 5, 24, 0, 16, 6), (27.739839, 111.3315))
(datetime.datetime(2020, 5, 24, 0, 16, 7), (27.739837, 111.331424))
(datetime.datetime(2020, 5, 24, 0, 16, 8), (27.739795, 111.331372))
(datetime.datetime(2020, 5, 24, 0, 16, 9), (27.739795, 111.331279))
(datetime.datetime(2020, 5, 24, 0, 16, 10), (27.739758, 111.33122))
(datetime.datetime(2020, 5, 24, 0, 16, 11), (27.739729, 111.331161))
