((28.085992, 111.558989), 147)
((28.086025, 111.559059), 146)
((28.086064, 111.559119), 146)
((28.086101, 111.55918), 146)
((28.086134, 111.559251), 146)
((28.08617, 111.559313), 145)
((28.086199, 111.559384), 146)
((28.086237, 111.559458), 146)
((28.086272, 111.559545), 145)
((28.086307, 111.55961), 144)
((28.086349, 111.559685), 144)
((28.086382, 111.559762), 145)
((28.086423, 111.559834), 145)
((28.086467, 111.559916), 145)
((28.08651, 111.559983), 145)
((28.086556, 111.560044), 145)
((28.086606, 111.560108), 145)
((28.086659, 111.560164), 146)
((28.086701, 111.560242), 146)
((28.086756, 111.56029), 146)
((28.086813, 111.560338), 146)
((28.086869, 111.560409), 146)
((28.086921, 111.560464), 147)
((28.086973, 111.560524), 147)
((28.087041, 111.560588), 147)
((28.087097, 111.560641), 147)
((28.08715, 111.560687), 147)
((28.087207, 111.56073), 147)
((28.08727, 111.560761), 147)
((28.087329, 111.560792), 148)
((28.087396, 111.56083), 146)
((28.087458, 111.560873), 146)
((28.087518, 111.56091), 147)
((28.087581, 111.560963), 147)
((28.087647, 111.561001), 147)
((28.087703, 111.56104), 147)
((28.087768, 111.561075), 147)
((28.087834, 111.561132), 147)
((28.087898, 111.561171), 147)
((28.087968, 111.561196), 148)
((28.088031, 111.561241), 148)
((28.088086, 111.561283), 147)
((28.088156, 111.561319), 147)
((28.088214, 111.561355), 147)
((28.088271, 111.561394), 147)
((28.088336, 111.561425), 147)
((28.088396, 111.561454), 148)
((28.088461, 111.56149), 147)
((28.088529, 111.561535), 147)
((28.088615, 111.561581), 147)
((28.088673, 111.561635), 147)
((28.088727, 111.561682), 147)
((28.088769, 111.561729), 147)
((28.088816, 111.561782), 147)
((28.088863, 111.561846), 147)
((28.088904, 111.561918), 150)
((28.088939, 111.56201), 150)
((28.088965, 111.562072), 151)
((28.088981, 111.562153), 151)
((28.089004, 111.562218), 150)
((28.089034, 111.56228), 150)
((28.089056, 111.562347), 150)
((28.089084, 111.562409), 150)
((28.08911, 111.562484), 150)
((28.089138, 111.562553), 151)
((28.089173, 111.562608), 150)
((28.08921, 111.562672), 151)
((28.089256, 111.562734), 152)
((28.089304, 111.562814), 153)
((28.089342, 111.562868), 153)
((28.089384, 111.562954), 153)
((28.089429, 111.563014), 154)
((28.089475, 111.563079), 154)
((28.089518, 111.563134), 155)
((28.089561, 111.56322), 154)
((28.089608, 111.563281), 154)
((28.089657, 111.563375), 154)
((28.089709, 111.563434), 154)
((28.089751, 111.563494), 153)
((28.089806, 111.563551), 153)
((28.089853, 111.563609), 153)
((28.089898, 111.563673), 152)
((28.089946, 111.563733), 152)
((28.089983, 111.563799), 153)
((28.090027, 111.563865), 154)
((28.090071, 111.563923), 153)
((28.090115, 111.563978), 153)
((28.090151, 111.56406), 152)
((28.090197, 111.564131), 152)
((28.090234, 111.564205), 151)
((28.090277, 111.564283), 151)
((28.090314, 111.564342), 151)
((28.09035, 111.564421), 151)
((28.090388, 111.564487), 150)
((28.090426, 111.564549), 150)
((28.090459, 111.564628), 151)
((28.090495, 111.564695), 151)
((28.090523, 111.564791), 151)
((28.090557, 111.56485), 151)
((28.090586, 111.564914), 151)
((28.090616, 111.565016), 150)
((28.090645, 111.565083), 150)
((28.090685, 111.565153), 150)
((28.09073, 111.565233), 150)
((28.090771, 111.56529), 150)
((28.090805, 111.565329), 150)
((28.090864, 111.565422), 150)
((28.090885, 111.565502), 150)
((28.090924, 111.565557), 150)
((28.090973, 111.565629), 146)
((28.091001, 111.565742), 145)
((28.091043, 111.565845), 146)
((28.091072, 111.565941), 144)
((28.091112, 111.566016), 144)
((28.091146, 111.566093), 144)
((28.091208, 111.566151), 143)
((28.091257, 111.566221), 143)
((28.091305, 111.566294), 143)
((28.091365, 111.566365), 143)
((28.091407, 111.566441), 143)
((28.091475, 111.566509), 144)
((28.091533, 111.566561), 144)
((28.091599, 111.566627), 144)
((28.091676, 111.566691), 144)
((28.091739, 111.56678), 144)
((28.091807, 111.566854), 144)
((28.091865, 111.566905), 144)
((28.091934, 111.566973), 144)
((28.091992, 111.567047), 145)
((28.092037, 111.567122), 146)
((28.092091, 111.567198), 146)
((28.092153, 111.567263), 146)
((28.092216, 111.567342), 145)
((28.092264, 111.567411), 145)
((28.092318, 111.567473), 145)
((28.092369, 111.567537), 145)
((28.092424, 111.567601), 145)
((28.092484, 111.56766), 146)
((28.092544, 111.567726), 146)
((28.092608, 111.567806), 145)
((28.092664, 111.567873), 145)
((28.092718, 111.567936), 145)
((28.092774, 111.567993), 145)
((28.09284, 111.568069), 145)
((28.092892, 111.568141), 146)
((28.092947, 111.568209), 145)
((28.093001, 111.568282), 145)
((28.09306, 111.568347), 145)
((28.093118, 111.568409), 145)
((28.093177, 111.56848), 145)
((28.09323, 111.568545), 145)
((28.09329, 111.568605), 145)
((28.093338, 111.568687), 144)
((28.093395, 111.56874), 144)
((28.093454, 111.568796), 143)
((28.093513, 111.568855), 143)
((28.093582, 111.568913), 143)
((28.093645, 111.568971), 143)
((28.093714, 111.569031), 143)
((28.093781, 111.569096), 143)
((28.093846, 111.569146), 143)
((28.093913, 111.56919), 143)
((28.093977, 111.569244), 143)
((28.094043, 111.569298), 143)
((28.094115, 111.569372), 143)
((28.094198, 111.569413), 143)
((28.094251, 111.569495), 145)
((28.094319, 111.569556), 145)
((28.094372, 111.569643), 145)
((28.094427, 111.569706), 147)
((28.094476, 111.569782), 151)
((28.094528, 111.569834), 151)
((28.094585, 111.569905), 150)
((28.094639, 111.569961), 151)
((28.09469, 111.570021), 152)
((28.094746, 111.570088), 153)
((28.094803, 111.570151), 153)
((28.094852, 111.570209), 153)
((28.094905, 111.570284), 153)
((28.094941, 111.570354), 153)
((28.094989, 111.570419), 153)
((28.095036, 111.570498), 153)
((28.095079, 111.570567), 153)
((28.095133, 111.57064), 153)
((28.095185, 111.5707), 152)
((28.095238, 111.570769), 152)
((28.09529, 111.570822), 152)
((28.095337, 111.57089), 152)
((28.095396, 111.570956), 152)
((28.095445, 111.571029), 152)
((28.095507, 111.571078), 152)
((28.09557, 111.57113), 152)
((28.095627, 111.571183), 153)
((28.095681, 111.571247), 154)
((28.095744, 111.571303), 154)
((28.095815, 111.571357), 154)
((28.095873, 111.571401), 154)
((28.095944, 111.571452), 154)
((28.09602, 111.571502), 155)
((28.096086, 111.571531), 155)
((28.096136, 111.571578), 155)
((28.09621, 111.571616), 155)
((28.096297, 111.571655), 155)
((28.096394, 111.5717), 155)
((28.096451, 111.571732), 154)
((28.096524, 111.571774), 154)
((28.096584, 111.571799), 154)
((28.096659, 111.57183), 154)
((28.096734, 111.571882), 154)
((28.0968, 111.571911), 153)
((28.096867, 111.571951), 154)
((28.096928, 111.571974), 154)
((28.096993, 111.572002), 154)
((28.097059, 111.572033), 154)
((28.097137, 111.572056), 154)
((28.097202, 111.572098), 154)
((28.097266, 111.572127), 154)
((28.097329, 111.572156), 154)
((28.097399, 111.572194), 153)
((28.097462, 111.572237), 154)
((28.097518, 111.57228), 154)
((28.09758, 111.572313), 153)
((28.09765, 111.572348), 152)
((28.097714, 111.572391), 152)
((28.09777, 111.572416), 152)
((28.097794, 111.57247), 152)
((28.097848, 111.57251), 151)
((28.097936, 111.57254), 151)
((28.097949, 111.572582), 151)
((28.097988, 111.572632), 151)
((28.098055, 111.572674), 151)
((28.098124, 111.572707), 151)
((28.098191, 111.572737), 151)
((28.098263, 111.572779), 150)
((28.098335, 111.572819), 150)
((28.098404, 111.572877), 150)
((28.098468, 111.572926), 150)
((28.098531, 111.572963), 150)
((28.09859, 111.573003), 150)
((28.098657, 111.573042), 150)
((28.098729, 111.573077), 150)
((28.098786, 111.573124), 150)
((28.098833, 111.57317), 150)
((28.098918, 111.573224), 150)
((28.098986, 111.573285), 150)
((28.099054, 111.573327), 150)
((28.099113, 111.573362), 150)
((28.099171, 111.573398), 150)
((28.09924, 111.573398), 150)
((28.099297, 111.573452), 150)
((28.099395, 111.573502), 150)
((28.099447, 111.573552), 150)
((28.099494, 111.573595), 149)
((28.099535, 111.573644), 149)
((28.099598, 111.5737), 149)
((28.099681, 111.573743), 150)
((28.09975, 111.57379), 151)
((28.099808, 111.573833), 152)
((28.099855, 111.573863), 152)
((28.099918, 111.573925), 151)
((28.099997, 111.573939), 151)
((28.100068, 111.573952), 151)
((28.100108, 111.574004), 151)
((28.100193, 111.574074), 152)
((28.100242, 111.574115), 151)
((28.100279, 111.574158), 151)
((28.100343, 111.574202), 151)
((28.10041, 111.574236), 151)
((28.100472, 111.574263), 151)
((28.100518, 111.574305), 151)
((28.10058, 111.574356), 150)
((28.10063, 111.574415), 150)
((28.100679, 111.574469), 150)
((28.100751, 111.574519), 149)
((28.100814, 111.574559), 149)
((28.100876, 111.574604), 150)
((28.100955, 111.574652), 151)
((28.101, 111.5747), 151)
((28.101063, 111.574759), 151)
((28.101112, 111.574798), 151)
((28.101174, 111.57484), 151)
((28.101231, 111.574888), 150)
((28.101296, 111.574935), 150)
((28.101355, 111.574991), 151)
((28.101401, 111.575035), 151)
((28.101449, 111.575097), 150)
((28.101505, 111.575144), 150)
((28.101567, 111.575204), 150)
((28.10162, 111.575246), 150)
((28.101666, 111.5753), 149)
((28.101713, 111.575362), 149)
((28.101762, 111.575419), 149)
((28.101814, 111.575476), 149)
((28.101853, 111.57554), 149)
((28.101898, 111.575618), 148)
((28.101946, 111.575675), 148)
((28.101988, 111.575741), 149)
((28.102025, 111.5758), 152)
((28.102064, 111.575873), 153)
((28.102113, 111.575938), 154)
((28.102152, 111.576001), 154)
((28.102197, 111.576064), 153)
((28.10223, 111.576145), 153)
((28.102272, 111.576188), 152)
((28.102317, 111.576249), 151)
((28.102362, 111.576307), 153)
((28.102406, 111.576364), 153)
((28.102449, 111.576423), 154)
((28.102486, 111.57648), 155)
((28.10252, 111.576546), 155)
((28.102564, 111.576609), 155)
((28.102607, 111.57668), 156)
((28.102649, 111.576747), 155)
((28.102687, 111.576817), 155)
((28.102725, 111.576886), 155)
((28.102763, 111.576951), 155)
((28.102804, 111.577025), 155)
((28.10284, 111.577095), 155)
((28.102877, 111.577166), 155)
((28.102911, 111.577247), 154)
((28.102947, 111.577311), 154)
((28.102988, 111.577378), 154)
((28.103028, 111.577441), 154)
((28.10307, 111.577496), 154)
((28.103112, 111.577573), 154)
((28.103146, 111.577638), 153)
((28.103184, 111.577693), 153)
((28.103221, 111.577781), 154)
((28.103256, 111.577841), 154)
((28.103293, 111.577898), 153)
((28.10334, 111.577955), 154)
((28.103394, 111.578013), 154)
((28.10344, 111.578079), 153)
((28.103486, 111.578155), 153)
((28.10354, 111.578213), 153)
((28.103595, 111.578243), 153)
((28.103638, 111.578324), 153)
((28.103697, 111.578361), 153)
((28.103759, 111.578382), 153)
((28.103822, 111.578435), 153)
((28.103874, 111.578473), 154)
((28.103925, 111.578522), 154)
((28.103961, 111.578553), 154)
((28.10401, 111.578601), 154)
((28.104047, 111.578653), 154)
((28.104077, 111.578693), 155)
((28.104105, 111.578728), 155)
((28.104131, 111.578766), 155)
((28.104152, 111.578801), 155)
((28.104161, 111.578872), 155)
((28.104196, 111.578926), 155)
((28.104214, 111.578979), 155)
((28.104236, 111.57905), 155)
((28.104264, 111.579137), 153)
((28.104283, 111.579198), 150)
((28.104304, 111.579252), 150)
((28.104338, 111.57929), 150)
((28.104359, 111.579373), 150)
((28.104375, 111.579428), 150)
((28.104394, 111.57947), 150)
((28.104408, 111.579526), 150)
((28.104419, 111.57958), 149)
((28.104432, 111.579632), 148)
((28.104449, 111.579698), 147)
((28.104467, 111.579756), 146)
((28.104488, 111.579824), 145)
((28.104503, 111.579903), 145)
((28.104514, 111.579972), 144)
((28.104527, 111.580028), 142)
((28.104541, 111.580081), 142)
((28.104562, 111.580134), 142)
((28.104581, 111.580182), 142)
((28.104593, 111.580247), 142)
((28.104609, 111.58032), 142)
((28.104627, 111.580379), 142)
((28.10463, 111.580436), 142)
((28.10468, 111.580515), 141)
((28.104693, 111.580586), 140)
((28.104718, 111.58068), 141)
((28.104739, 111.580754), 141)
((28.104742, 111.580823), 140)
((28.104757, 111.58091), 138)
((28.104765, 111.580996), 136)
((28.104782, 111.581073), 136)
((28.104805, 111.581139), 136)
((28.104823, 111.581216), 136)
((28.104839, 111.581312), 135)
((28.104854, 111.581421), 135)
((28.10486, 111.581524), 135)
((28.104862, 111.581613), 135)
((28.104853, 111.581694), 135)
((28.104871, 111.58179), 135)
((28.10487, 111.581882), 135)
((28.104888, 111.581962), 138)
((28.104884, 111.582032), 140)
((28.104856, 111.582098), 138)
((28.104842, 111.582158), 139)
((28.104839, 111.582248), 139)
((28.104832, 111.582321), 139)
((28.104831, 111.582403), 139)
((28.104823, 111.582472), 139)
((28.104837, 111.58256), 139)
((28.104846, 111.582632), 139)
((28.104862, 111.582734), 139)
((28.104875, 111.582801), 138)
((28.104882, 111.582863), 138)
((28.104884, 111.582936), 138)
((28.104899, 111.58301), 138)
((28.104924, 111.583088), 138)
((28.10495, 111.583179), 139)
((28.104981, 111.583243), 139)
((28.105013, 111.583308), 139)
((28.105045, 111.583382), 139)
((28.105075, 111.583444), 138)
((28.105101, 111.583517), 139)
((28.105149, 111.583603), 139)
((28.105182, 111.583671), 139)
((28.105205, 111.583718), 139)
((28.10523, 111.58379), 138)
((28.105263, 111.583846), 139)
((28.105339, 111.583962), 145)
((28.105399, 111.58406), 146)
((28.105466, 111.584144), 147)
((28.105534, 111.584199), 147)
((28.105582, 111.584219), 148)
((28.105601, 111.584301), 148)
((28.105655, 111.584304), 148)
((28.105705, 111.584298), 148)
((28.105763, 111.584309), 148)
((28.105809, 111.58436), 147)
((28.105861, 111.584418), 146)
((28.105901, 111.584441), 146)
((28.105931, 111.584577), 146)
((28.105959, 111.584648), 145)
((28.106006, 111.584775), 145)
((28.106039, 111.584803), 145)
((28.106054, 111.584864), 145)
((28.106076, 111.58496), 145)
((28.106129, 111.584979), 146)
((28.106167, 111.585025), 146)
((28.106231, 111.585043), 146)
((28.106262, 111.585103), 146)
((28.106289, 111.585169), 146)
((28.106327, 111.585267), 146)
((28.106378, 111.585354), 146)
((28.106415, 111.585427), 147)
((28.106457, 111.585471), 147)
((28.106496, 111.585534), 147)
((28.106543, 111.585568), 147)
((28.106577, 111.58564), 147)
((28.106625, 111.585702), 146)
((28.106655, 111.585788), 146)
((28.106688, 111.585836), 147)
((28.106724, 111.585884), 148)
((28.106758, 111.58595), 148)
((28.106795, 111.586028), 148)
((28.106827, 111.586075), 148)
((28.106856, 111.586156), 148)
((28.106885, 111.586221), 145)
((28.106924, 111.586293), 145)
((28.106937, 111.586326), 145)
((28.106973, 111.586376), 145)
((28.107, 111.586414), 145)
((28.107064, 111.58646), 144)
((28.107091, 111.586532), 144)
((28.107115, 111.586592), 144)
((28.107148, 111.586641), 144)
((28.107182, 111.586674), 144)
((28.107208, 111.58675), 144)
((28.107227, 111.586821), 144)
((28.107252, 111.586866), 144)
((28.107263, 111.58692), 144)
((28.107277, 111.586971), 144)
((28.1073, 111.587018), 144)
((28.107308, 111.587114), 144)
((28.107312, 111.587167), 144)
((28.107372, 111.587152), 145)
((28.107438, 111.587228), 147)
((28.107391, 111.587304), 150)
((28.107396, 111.587454), 154)
((28.107441, 111.587461), 155)
((28.107445, 111.587508), 160)
((28.10745, 111.587574), 160)
((28.107468, 111.587664), 161)
((28.107459, 111.58771), 162)
((28.107472, 111.587767), 163)
((28.107477, 111.587802), 163)
((28.107481, 111.587835), 163)
((28.107487, 111.587872), 164)
((28.107491, 111.58791), 164)
((28.107494, 111.587947), 164)
((28.107498, 111.587983), 163)
((28.107501, 111.588018), 163)
((28.107504, 111.588057), 163)
((28.107509, 111.588096), 164)
((28.107517, 111.588136), 164)
((28.107526, 111.588177), 164)
((28.107536, 111.588218), 164)
((28.107545, 111.588257), 164)
((28.107556, 111.588298), 163)
((28.107568, 111.58834), 163)
((28.107578, 111.588384), 163)
((28.107589, 111.588424), 163)
((28.1076, 111.588464), 163)
((28.10761, 111.588505), 163)
((28.107619, 111.588551), 163)
((28.10763, 111.588595), 163)
((28.10764, 111.588641), 163)
((28.10765, 111.588686), 163)
((28.10766, 111.588736), 163)
((28.107669, 111.588782), 163)
((28.107678, 111.588825), 163)
((28.107686, 111.588872), 162)
((28.107695, 111.588915), 163)
((28.107703, 111.588956), 163)
((28.107709, 111.589001), 163)
((28.107715, 111.589038), 163)
((28.10772, 111.589073), 163)
((28.107727, 111.589105), 163)
((28.107735, 111.58914), 163)
((28.107742, 111.589176), 163)
((28.107748, 111.589207), 163)
((28.107768, 111.589258), 163)
((28.107776, 111.58929), 163)
((28.107782, 111.58933), 163)
((28.107788, 111.589371), 163)
((28.107792, 111.589411), 163)
((28.107799, 111.589443), 163)
((28.107803, 111.589484), 163)
((28.107809, 111.589521), 163)
((28.107813, 111.589563), 163)
((28.107817, 111.589607), 163)
((28.107824, 111.589645), 163)
((28.10783, 111.58968), 163)
((28.107838, 111.589716), 163)
((28.107845, 111.589754), 163)
((28.107851, 111.58979), 164)
((28.107858, 111.589824), 163)
((28.107866, 111.589858), 164)
((28.107872, 111.58989), 164)
((28.10788, 111.589923), 164)
((28.107887, 111.589955), 163)
((28.107903, 111.590014), 164)
((28.107912, 111.590051), 164)
((28.107919, 111.590093), 165)
((28.107928, 111.590126), 166)
((28.107934, 111.590159), 166)
((28.107941, 111.590192), 166)
((28.107947, 111.590226), 166)
((28.107952, 111.590263), 166)
((28.10796, 111.590297), 165)
((28.107966, 111.590332), 165)
((28.107973, 111.590368), 166)
((28.107978, 111.590402), 166)
((28.107982, 111.590442), 166)
((28.107984, 111.590476), 167)
((28.107985, 111.590541), 167)
((28.107983, 111.590578), 168)
((28.107981, 111.590613), 168)
((28.107978, 111.590653), 168)
((28.107974, 111.59069), 168)
((28.107969, 111.590744), 168)
((28.107963, 111.590795), 168)
((28.107951, 111.590847), 169)
((28.107936, 111.590891), 169)
((28.107921, 111.590923), 169)
((28.107908, 111.590952), 169)
((28.107891, 111.590993), 169)
((28.107872, 111.591039), 169)
((28.10785, 111.591078), 169)
((28.107828, 111.591115), 170)
((28.107808, 111.591153), 170)
((28.107789, 111.591185), 170)
((28.107769, 111.591214), 170)
((28.107746, 111.591241), 171)
((28.107725, 111.591267), 171)
((28.107703, 111.591292), 171)
((28.107681, 111.591316), 171)
((28.107659, 111.591338), 171)
((28.107637, 111.591359), 171)
((28.107613, 111.591378), 171)
((28.107588, 111.591396), 171)
((28.107562, 111.591413), 171)
((28.107514, 111.591443), 170)
((28.107489, 111.591458), 170)
((28.107463, 111.591473), 170)
((28.107436, 111.591487), 169)
((28.107405, 111.591502), 169)
((28.107375, 111.591517), 168)
((28.107346, 111.59153), 167)
((28.107316, 111.591542), 167)
((28.107285, 111.591552), 167)
((28.107254, 111.591562), 167)
((28.10722, 111.591573), 166)
((28.107182, 111.591583), 166)
((28.107143, 111.591595), 166)
((28.107105, 111.591607), 165)
((28.10707, 111.591621), 165)
((28.107034, 111.591634), 165)
((28.107002, 111.591649), 165)
((28.106966, 111.591665), 165)
((28.106926, 111.591682), 165)
((28.106887, 111.591699), 165)
((28.106844, 111.591717), 164)
((28.106791, 111.591737), 164)
((28.106753, 111.591765), 164)
((28.106703, 111.591793), 164)
((28.106656, 111.591826), 164)
((28.106618, 111.591859), 164)
((28.106566, 111.591899), 164)
((28.106522, 111.59194), 163)
((28.106489, 111.591982), 162)
((28.106447, 111.592027), 162)
((28.106397, 111.592078), 159)
((28.106351, 111.592137), 159)
((28.106316, 111.592195), 159)
((28.106278, 111.59226), 159)
((28.10623, 111.59232), 159)
((28.106229, 111.59239), 159)
((28.106166, 111.592446), 160)
((28.106128, 111.592517), 160)
((28.106091, 111.592588), 160)
((28.106061, 111.592658), 160)
((28.106026, 111.592732), 160)
((28.106013, 111.592807), 160)
((28.105975, 111.592872), 160)
((28.105934, 111.592937), 160)
((28.105917, 111.593005), 160)
((28.10596, 111.593087), 160)
((28.106001, 111.59317), 160)
((28.106018, 111.59324), 161)
((28.106045, 111.593307), 161)
((28.106091, 111.593374), 162)
((28.106138, 111.593429), 162)
((28.106194, 111.593459), 162)
((28.106229, 111.593513), 162)
((28.106282, 111.593559), 163)
((28.106337, 111.593596), 163)
((28.106385, 111.593622), 164)
((28.10645, 111.593661), 165)
((28.106504, 111.593702), 166)
((28.106557, 111.593741), 166)
((28.106612, 111.593776), 166)
((28.106656, 111.593835), 166)
((28.1067, 111.593889), 166)
((28.106736, 111.593942), 166)
((28.106774, 111.594001), 166)
((28.106786, 111.594056), 165)
((28.106811, 111.594137), 165)
((28.106842, 111.594197), 165)
((28.106889, 111.594278), 165)
((28.106921, 111.59436), 165)
((28.106944, 111.594435), 164)
((28.106956, 111.594541), 164)
((28.106993, 111.594667), 165)
((28.107009, 111.594741), 165)
((28.107043, 111.594778), 165)
((28.107051, 111.594903), 165)
((28.107112, 111.594915), 166)
((28.107141, 111.59491), 166)
((28.107175, 111.594956), 168)
((28.107264, 111.594948), 168)
((28.107312, 111.595002), 169)
((28.107411, 111.595022), 169)
((28.107487, 111.59503), 169)
((28.107517, 111.595031), 169)
((28.107566, 111.595022), 170)
((28.107598, 111.59503), 170)
((28.107645, 111.595022), 170)
((28.107675, 111.595012), 170)
((28.107734, 111.595026), 169)
((28.107768, 111.595054), 169)
((28.107819, 111.595064), 169)
((28.107849, 111.59507), 169)
((28.107885, 111.595076), 169)
((28.107916, 111.595084), 169)
((28.107953, 111.595095), 169)
((28.107988, 111.595113), 169)
((28.108027, 111.595132), 169)
((28.108064, 111.595153), 168)
((28.108098, 111.595174), 169)
((28.108131, 111.595197), 169)
((28.108165, 111.595224), 169)
((28.108198, 111.595253), 169)
((28.10823, 111.595285), 169)
((28.108259, 111.59532), 169)
((28.108285, 111.595359), 169)
((28.108311, 111.5954), 169)
((28.108336, 111.59544), 169)
((28.108358, 111.595481), 169)
((28.108381, 111.595525), 170)
((28.108378, 111.59558), 170)
((28.108409, 111.595628), 170)
((28.108421, 111.595704), 170)
((28.108428, 111.595756), 170)
((28.108424, 111.595818), 170)
((28.108417, 111.595869), 170)
((28.108404, 111.595921), 171)
((28.108399, 111.595964), 170)
((28.108381, 111.596011), 171)
((28.108367, 111.596064), 171)
((28.108352, 111.596144), 171)
((28.108334, 111.59622), 171)
((28.108317, 111.596288), 171)
((28.108293, 111.596354), 171)
((28.108283, 111.596424), 171)
((28.108266, 111.596494), 171)
((28.108251, 111.596565), 171)
((28.108237, 111.596651), 171)
((28.10822, 111.596739), 170)
((28.108198, 111.596809), 169)
((28.108183, 111.596882), 168)
((28.108174, 111.596958), 168)
((28.108177, 111.597039), 167)
((28.108181, 111.597122), 166)
((28.108181, 111.597216), 166)
((28.108189, 111.597296), 166)
((28.108201, 111.597369), 166)
((28.108212, 111.597434), 166)
((28.108236, 111.597508), 166)
((28.108275, 111.59759), 168)
((28.108313, 111.597663), 168)
((28.108356, 111.597719), 169)
((28.108396, 111.597793), 169)
((28.108433, 111.597861), 169)
((28.108469, 111.597917), 170)
((28.108509, 111.597972), 170)
((28.108552, 111.598021), 169)
((28.108591, 111.598067), 169)
((28.108621, 111.598125), 169)
((28.108657, 111.598174), 170)
((28.108697, 111.598229), 171)
((28.108735, 111.598289), 170)
((28.108768, 111.598336), 169)
((28.108808, 111.5984), 168)
((28.108853, 111.598456), 168)
((28.108899, 111.598501), 168)
((28.108948, 111.598545), 168)
((28.108999, 111.59858), 168)
((28.109055, 111.598608), 166)
((28.109101, 111.598633), 163)
((28.109154, 111.598657), 163)
((28.109204, 111.598684), 163)
((28.10926, 111.598711), 163)
((28.109326, 111.598746), 163)
((28.109383, 111.598776), 162)
((28.109429, 111.598807), 159)
((28.109484, 111.598838), 159)
((28.109544, 111.598877), 159)
((28.109604, 111.598905), 157)
((28.109652, 111.598942), 156)
((28.109701, 111.598976), 155)
((28.109765, 111.598999), 154)
((28.109823, 111.59902), 153)
((28.109876, 111.599052), 153)
((28.109933, 111.599096), 153)
((28.109982, 111.599144), 150)
((28.11004, 111.599189), 148)
((28.110101, 111.599247), 147)
((28.110169, 111.5993), 145)
((28.110231, 111.599356), 145)
((28.110301, 111.599422), 144)
((28.110374, 111.59949), 144)
((28.110448, 111.599555), 142)
((28.110521, 111.599617), 141)
((28.110589, 111.599678), 139)
((28.110659, 111.599749), 138)
((28.110727, 111.599827), 137)
((28.110788, 111.599887), 137)
((28.11085, 111.599952), 136)
((28.110919, 111.60002), 136)
((28.110986, 111.600088), 136)
((28.111061, 111.600152), 136)
((28.111132, 111.600207), 134)
((28.111191, 111.600263), 133)
((28.111253, 111.600325), 132)
((28.111307, 111.600367), 131)
((28.111377, 111.600435), 130)
((28.111432, 111.600481), 129)
((28.111493, 111.600546), 129)
((28.111567, 111.600602), 129)
((28.111646, 111.600684), 129)
((28.111818, 111.600907), 127)
((28.111873, 111.600953), 126)
((28.111944, 111.601009), 125)
((28.111973, 111.601056), 124)
((28.112023, 111.601112), 124)
((28.112059, 111.601179), 124)
((28.112074, 111.601239), 124)
((28.112081, 111.601314), 123)
((28.112076, 111.601393), 123)
((28.11207, 111.601469), 122)
((28.112069, 111.601563), 122)
((28.112064, 111.601656), 122)
((28.112056, 111.601759), 122)
((28.112041, 111.601867), 122)
((28.112023, 111.601978), 122)
((28.112018, 111.602081), 122)
((28.11201, 111.60219), 122)
((28.112001, 111.602309), 122)
((28.111983, 111.602413), 121)
((28.111982, 111.602518), 122)
((28.111968, 111.602618), 122)
((28.111969, 111.602707), 122)
((28.111975, 111.602806), 122)
((28.111985, 111.602915), 122)
((28.11201, 111.603011), 123)
((28.112034, 111.603135), 123)
((28.112079, 111.603251), 122)
((28.11213, 111.603351), 122)
((28.112188, 111.60346), 123)
((28.11225, 111.603561), 124)
((28.112308, 111.603645), 125)
((28.112385, 111.603758), 126)
((28.112459, 111.60384), 129)
((28.112522, 111.603915), 129)
((28.112582, 111.60398), 129)
((28.112656, 111.604058), 129)
((28.11273, 111.604132), 129)
((28.112788, 111.60421), 129)
((28.11286, 111.604285), 128)
((28.112922, 111.604375), 128)
((28.113047, 111.604463), 133)
((28.113127, 111.604562), 134)
((28.113182, 111.604606), 136)
((28.113278, 111.604735), 138)
((28.113344, 111.60483), 139)
((28.11341, 111.604921), 139)
((28.113476, 111.604995), 138)
((28.113528, 111.605093), 138)
((28.113592, 111.6052), 138)
((28.113652, 111.605323), 138)
((28.113708, 111.605419), 138)
((28.113757, 111.605513), 140)
((28.113806, 111.605599), 140)
((28.113856, 111.605694), 140)
((28.113897, 111.60579), 140)
((28.113938, 111.605884), 141)
((28.113958, 111.60596), 141)
((28.114021, 111.606034), 141)
((28.11407, 111.606134), 142)
((28.114133, 111.606236), 142)
((28.114192, 111.606357), 142)
((28.114216, 111.606382), 142)
((28.114286, 111.606477), 142)
((28.11434, 111.60657), 141)
((28.114453, 111.60668), 141)
((28.114507, 111.606845), 142)
((28.114499, 111.606957), 144)
((28.114523, 111.607011), 146)
((28.114745, 111.607287), 147)
((28.114794, 111.60733), 147)
((28.114833, 111.60732), 148)
((28.114888, 111.60737), 148)
((28.114921, 111.607415), 148)
((28.114986, 111.607463), 148)
((28.115074, 111.607489), 149)
((28.115147, 111.607517), 149)
((28.115198, 111.607563), 149)
((28.115266, 111.607626), 149)
((28.115329, 111.607687), 149)
((28.11539, 111.607732), 149)
((28.115464, 111.607794), 149)
((28.115541, 111.607882), 149)
((28.115604, 111.607943), 149)
((28.11565, 111.608014), 149)
((28.115704, 111.608075), 149)
((28.115776, 111.608193), 148)
((28.115835, 111.608283), 148)
((28.115897, 111.608404), 148)
((28.115914, 111.608431), 147)
((28.115941, 111.608508), 149)
((28.115974, 111.608576), 149)
((28.116028, 111.608669), 149)
((28.116068, 111.608753), 149)
